id,quote,author
3623,„Die Natur gerät auf Spezifikationen wie in eine Sackgasse: sie kann nicht durch und mag nicht weiter zurück; daher die Hartnäckigkeit der Nationalbildung.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
3624,"„In jedem Wort klingt der Ursprung nach, wo es sich herbedingt.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3625,"„Wer nicht wie Elieser, mit völliger Resignation in seines Gottes überall einfließende Weisheit, das Schicksal einer ganzen zukünftigen Welt dem Tränken der Kamele überlassen kann, der ist freilich übel dran, dem ist nicht zu helfen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3626,"„Der Mensch erfährt, er sei auch, wer er mag, / ein letztes Glück und einen letzten Tag.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3627,„Erfahrung bleibt des Lebens Meisterin.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
3628,"„Versuche, die eigne Autorität zu fundieren! Sie ist überall begründet, wo Meisterschaft ist.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3629,„Der Rettende faßt an und klügelt nicht.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
3630,„Sie* haben mir eine zweite Jugend verschafft und mich wieder zum Dichter gemacht.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
3631,"„Die Pflanze gleicht den eigensinnigen Menschen, von denen man alles erhalten kann, wenn man sie nach ihrer Art behandelt.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3632,"„Muss denn alles schädlich sein, was gefährlich aussieht?“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3633,"„Mir scheinen List und Klugheit nicht den Mann zu schänden, der sich kühnen Taten weiht.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3634,"„Märchen, noch so wunderbar, Dichterkünste machen's wahr.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3635,"„Uns lehrt eigener Schmerz, der andern Schmerzen zu teilen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3636,"„Ja, schelte nur und fluche fort, - Es wird sich Beßres nie ergeben; - Denn Trost ist ein absurdes Wort: - Wer nicht verzweifeln kann, der muss nicht leben.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3637,"„Anstatt meinen Worten zu widersprechen, sollten sie nach meinem Sinn handeln.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3638,"„Gegner glauben uns zu widerlegen, wenn sie ihre Meinung wiederholen und auf unsere nicht achten.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3639,"„Rat zu geben ist das dümmste Handwerk, das einer treiben kann. Rate sich jeder selbst und tue, was er nicht lassen kann.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3640,"„Die Gegenwart des Elenden ist dem Glücklichen zur Last! Und ach!, der Glückliche dem Elenden noch mehr.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3641,„Der Kopf faßt kein Kunstprodukt als nur in Gesellschaft mit dem Herzen.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
3642,„Mir wird bei meinem kritischen Bestreben Doch oft um Kopf und Busen bang.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
3643,"„Aller Anfang ist heiter, die Schwelle ist der Platz der Erwartung.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3644,"„Nicht allen Menschen ist es eigentlich um ihre Bildung zu tun; viele wünschen nur so ein Hausmittel zum Wohlbefinden, Rezepte zum Reichtum und zu jeder Art von Glückseligkeit.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3645,„Was nützt mir der Erde Geld? Kein kranker Mensch genießt die Welt!“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
3646,"„Man soll jedoch von eignen und fremden Fehlern niemals, am wenigsten öffentlich reden, wenn man nicht dadurch etwas Nützliches zu bewirken denkt.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3647,"„Alles wahre Aperçu kommt aus seiner Folge und bringt Folge. Es ist ein Mittelglied einer großen, produktiv aufsteigenden Kette.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3648,"„Es steht manches Schöne isoliert in der Welt, doch der Geist ist es, der Verknüpfungen zu entdecken und dadurch Kunstwerke hervorzubringen hat.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3649,"„Ihr wisst, auf unsern deutschen Bühnen / Probiert ein jeder, was er mag.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3650,"„Alle geistig wie körperlich durchaus naturkräftig ausgestatteten Menschen sind in der Regel die bescheidensten, dagegen alle besonders geistig verfehlten weit eher einbildnerischer Art.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3651,"„Was heute nicht geschieht, ist morgen nicht getan - und keinen Tag soll man verpassen. Das Mögliche soll der Entschluß, beherzt am Schopfe fassen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3652,„Wahre Neigung vollendet sogleich zum Manne den Jüngling.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
3653,"„Man weiß gar nicht, was man hat, wenn man zusammen ist.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3654,"„Es ist klug und kühn, dem unvermeidlichen Übel entgegenzugehen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3655,„Frage: Was ist prädestinatio? (Vorherbestimmung)? Antwort: Gott ist mächtiger und weiser als wir; darum macht er es mit uns nach seinem Gefallen.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
3656,„Bin ich nicht schon Maske genug?“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
3657,„Die empirisch-sittliche Welt besteht größtenteils nur aus bösem Willen und Neid.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
3658,"„Lobt man mich, weil ich was Dummes gemacht, dann mir das Herz im Leibe lacht; schilt man mich, weil ich was Gutes getan, so nehm ich's ganz gemächlich an. Schlägt mich ein Mächtiger, daß es schmerzt, so tu ich, als hätt er nur gescherzt, doch ist es einer von meinesgleichen, den weiß ich wacker durchzustreichen. Hebt mich das Glück, so bin ich froh und sing in dulci Jubilo; senkt sich das Rad und quetscht mich nieder, so denkt ich: Nun, es hebt sich wieder!“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3659,"„In diesem Sinne kann man solche Bücher wahrhaft erbaulich nennen, wie es der Roman, moralische Erzählung, Novelle und dergleichen nicht sein sollen: denn von ihnen als sittlichen Kunsterscheinungen verlangt man mit Recht eine innere Konsequenz, die, wir mögen durch noch so viel Labyrinthe durchgeführt werden, doch wieder hervortreten und das Ganze in sich selbst abschließen soll.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3660,"„Übrigens befinde ich mich hier gar wohl, die Einsamkeit ist meinem Herzen köstlicher Balsam in dieser paradiesischen Gegend, und diese Jahreszeit der Jugend wärmt mit aller Fülle mein oft schauderndes Herz.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3661,"„Die Gesellschaft macht einen rohen Menschen bald höflich, ein geschäftiges Leben den offensten vorsichtig.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3662,"„Wer sich behaglich mitzuteilen weiß, / den wird des Volkes Laune nicht erbittern.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3663,"„Jetzt, da sich eine Weltliteratur einleitet, hat, genau besehen, der Deutsche am meisten zu verlieren; er wird wohltun, dieser Warnung nachzudenken.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3664,"„Ich singe, wie der Vogel singt, - Der in den Zweigen wohnet; - Das Lied, das aus der Kehle dringt, - Ist Lohn, der reichlich lohnet.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3665,"„Ich ging, du standst und sahst zur Erden, Und sahst mir nach mit nassem Blick: Und doch: Welch Glück, geliebt zu werden, und lieben, Götter welch ein Glück.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3666,„Zutraulichkeit an der Stelle der Ehrfurcht ist immer lächerlich.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
3667,"„Es gibt Frauenpersonen, die uns im Zimmer besonders wohl gefallen, andere, die sich besser im Freien ausnehmen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3668,"„Es fehlt der Mensch, und darum hat er Freunde.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3669,"„Es ist ebenso unmöglich als undenkbar für den Dichter, wenn er seinen vaterländischen Boden ganz verlassen und sich seiner Zeit wirklich entgegensetzen will.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3670,"„Ein bedeutendes Faktum, ein geniales Aperçu beschäftigt eine sehr große Anzahl Menschen, erst nur, um es zu kennen, dann um es zu erkennen, dann es zu bearbeiten und weiterzuführen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3671,"„Die Heilige Schrift redet allerdings nur von einem Menschenpaare, das Gott am sechsten Tage erschaffen. allein die begabten Männer, welche das Wort Gottes aufzeichneten, das uns die Bibel überliefert, hatten es zunächst mit ihrem auserwählten Volke zu tun, und so wollen wir auch diesem die Ehre seiner Abstammung von Adam keineswegs streitig machen. Wir andern aber, sowie auch die Neger und Lappländer, und schlanke Menschen, die schöner sind als wir alle, hatten gewiß auch andere Urväter...“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3672,"„Hat eine bedeutende Ruine etwas Ehrwürdiges, ahnen, sehen wir in ihr den Konflikt eines würdigen Menschenwerks mit der stillmächtigen, aber auch alles nicht achtenden Zeit.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3673,"„Unzeitige Gebote, unzeitige Strafen bringen erst das Über hervor.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3674,"„Laßt den Wienern ihren Prater: Weimar, Jena, da ist's gut!“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3675,"„Was Alte lustig sungen, Das zwitschern muntre Jungen; Was tüchtige Herren taten, Wird Knechten auch geraten; Was einer kühn geleistet, Gar mancher sich erdreistet.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3676,"„So selten ist es, daß die Menschen finden, Was ihnen doch bestimmt gewesen schien.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3677,"„Willst du immer weiter schweifen? Sieh, das Gute liegt so nah!“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3678,„Was die Einbildungskraft für ein göttliches Geschenk ist!“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
3679,„Euer guter Wille ist die beste Würze.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
3680,„So tiefer Schmerzen heiße Qual verbürgt dem Augenblick unendlichen Gehalt.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
3681,"„Es bleibt ewig wahr: Sich zu beschränken, einen Gegenstand, wenige Gegenstände recht bedürfen, so auch auch recht lieben, an ihnen hängen, sie auf alle Seiten wenden, mit ihnen vereinigt werden, das macht den Dichter – den Künstler – den Menschen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3682,"„Wir Menschen führen uns nicht selbst; bösen Geistern ist Macht über uns gelassen, daß sie ihren höllischen Mutwillen an unserm Verderben üben.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3683,„Mehl kann man nicht säen.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
3684,"„Wir sollten es mit den Kindern machen, wie Gott mit uns, der uns am glücklichsten macht, wenn er uns in freundlichem Wahne so hintaumeln läßt.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3685,"„Mich dünkt, ich hör' einen ganzen Chor von hunderttausend Narren sprechen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3686,"„Wo wir trinken, wo wir lieben, da ist reiche, freie Welt.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3687,"„Eigentlichster Wert der sogenannten Volkslieder ist der, daß ihre Motive unmittelbar von der Natur genommen sind. Dieses Vorteils aber könnte der gebildete Dichter sich auch bedienen, wenn er es verstünde.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3688,„Jegliches menschliche Verbrechen sühnet reine Menschlichkeit.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
3689,"„Man soll nur seine Arbeiten so gut und so mannigfaltig machen, als man kann, damit sich jeder etwas auslese und auf seine Weise daran teilnehme.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3690,"„Bist du beschränkt, daß neues Wort dich stört? Willst du nur hören, was du schon gehört?“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3691,"„Gar manches Herz verschwebt im Allgemeinen, doch widmet sich das edelste dem Einen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3692,„Zu schwer bezahlt man oft ein leicht Vergehen.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
3693,„Ein Gott hat jedem seine Bahn vorgezeichnet.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
3694,"„Nationalliteratur will jetzt nicht viel sagen, die Epoche der Weltliteratur ist an der Zeit.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3695,"„Ich hab es mir zum Gesetz gemacht, nach meinem innern Gesetz zu handeln, unbekümmert, welchen Anstrich es mir gibt und ob es nicht vielleicht falsch verstanden wird.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3696,"„Denn wo Gespenster Platz genommen, / Ist auch der Philosoph willkommen. / Damit man seiner Kunst und Gunst sich freue, / Erschafft er gleich ein Dutzend neue.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3697,"„Einem Roman, der eigentlich romantisch geschrieben und auf Überraschung berechnet wäre, würde man einen schlechten Dienst erzeigen, wenn man seine Fabel auszöge.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3698,"„Der rezitierende Schauspieler dagegen muss durch Übung nach und nach zu einer gewissen Einheit seiner selbst gelangen und sich ohne Wissen und eigentliches Wollen, soweit seine Natur verstattet, hervorbilden.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3699,"„Den schönsten Boten, Unglücksbotschaft häßlicht ihn.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3700,"„Was hilft all das Kreuzigen und Segnen der Liebe, wenn sie nicht tätig wird.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3701,"„Nichts erscheint jenen unredlich, die gewinnen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3702,"„Um Genies in der Kindheit zu beobachten, müsste man erst wissen, wer eines wird, denn erst hinterher macht man spätere Erlebnisse zu früheren Erfahrungen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3703,„O wär ich nie geboren!“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
3704,"„Der Schein, was ist er, dem das Wesen fehlt? Das Wesen, wär' es, wenn es nicht erschiene?“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3705,"„Erdennot ist keine Not, Als dem Feig' und Matten. Arbeit schafft dir täglich Brot, Dach und Fach und Schatten.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3706,"„Im Idealen kommt alles auf die élans, im Realen auf die Beharrlichkeit an.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3707,"„Du trägst sehr leicht, wenn du nichts hast; aber Reichtum ist eine leichtere Last.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3708,"„Mann sagt: Er stirbt bald, wenn einer etwas gegen seine Art und Weise thut.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3709,"„Das ganze Leben besteht aus Wollen und Nicht-Vollbringen, Vollbringen und Nicht-Wollen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3710,"„Mich deucht, das Größt bei einem Fest/ Ist, wenn man sich's wohlschmecken läßt.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3711,"„Gewiss auch hast du recht, dass der Gedanke im Menschen das beste ist, von dem Kapital, das er doch hat, und wie er mit wuchern möchte, um es aufs tausendfältige zu treiben, es entstehe daraus Gewinn oder Verlust.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3712,"„Höchst bemerkenswert bleibt es immer, daß Menschen, deren Persönlichkeit fast ganz Idee ist, sich so äußerst vor dem Phantastischen scheuen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3713,"„Kein Mißbilligen, kein Schelten macht die Liebe tadelhaft.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3714,"„Man wird nicht müde, Biographien zu lesen so wenig als Reisebeschreibungen: denn man lebt mit Lebendigen. Die Geschichte, selbst die beste, hat immer etwas Leichenhaftes, den Geruch der Totengruft.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3715,"„Sogar dies Wort ist nicht gelogen: Wen Gott betrügt, der ist wohl betrogen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3716,"„Wer Gutes tun will, der sei erst gut!“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3717,„Überhaupt muß ich mich jetzt sehr zusammennehmen und mehr als jemals alles Polemische an mir vorübergehen lassn.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
3718,„Güte selbst erregt oft Widerstand.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
3719,"„Ich bin davon überzeugt, daß die Bibel immer schöner wird, je mehr man sie versteht, d.h. je mehr man einsieht und anschaut, daß jedes Wort, das wir allgemein auffassen und im besonderen auf uns anwenden, nach gewissen Umständen, nach Zeit und Ortsverhältnissen einen eigenen, besonderen, unmittelbar individuellen Bezug gehabt hat.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3720,"„Der Mensch, ein Tor für sich, für andre klug, Hat Rat für jedermann, nur nicht für sich.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3721,"„Auch ist die beste Vorlesung oft ein glückliches Impromptu*, eben weil der Mund kühner ist als die Feder.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3722,"„Man verliert nicht immer, wenn man entbehrt.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3723,"„Über Geschichte kann niemand urteilen, als wer an sich selbst Geschichte erlebt hat. So geht es ganzen Nationen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3724,"„Die Natur ist das einzige Buch, das auf allen Blättern großen Gehalt bietet.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3725,"„Auch einsichtige Menschen bemerken nicht, daß sie dasjenige erklären wollen, was Grunderfahrungen sind, bei denen man sich beruhigen müßte.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3726,"„Wenn wir uns selber fehlen, fehlt uns doch alles.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3727,"„Lass dich nicht verdrießen, den Dichter* auf solche Weise gleichsam zu zerstückeln; ich kenne nur diesen Weg, um aus der allgemeinen in die besondere Bewunderung zu gelangen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3728,"„Der Charakter ruht auf der Persönlichkeit, nicht auf den Talenten.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3729,"„Deswegen ist es so schwer, Rat zu pflegen, besonders mit der Menge, die im Täglichen ganz verständig ist, aber selten weiter sieht als auf morgen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3730,"„Es hilft nicht immer, recht zu haben.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3731,"„Da habe ich nun in meinem Leben viele Verse gemacht, darunter sind ein paar gute und viele mittelmäßige, da macht der Eyck ein solches Bild, das mehr wert ist als alles, was ich gemacht habe.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3732,"„Unbedingte Tätigkeit, von welcher Art sie sei, macht zuletzt bankrott.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3733,"„Was gewöhnliche Menschen, die sich nicht selbst beobachten, nur vorübergehend quält, was sie sich aus dem Sinne zu schlagen suchen, das ward von den besseren scharf bemerkt, beachtet, in Schriften, Briefen und Tagebüchern aufbewahrt.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3734,"„Mädchen haben Zeit zu beobachten, und da finden sie meist, was sie nicht suchen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3735,"„Die Natur hat kein Geheimnis, was sie nicht irgendwo dem aufmerksamen Beobachter nackt vor die Augen stellt.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3736,„Dass die serbischen Lieder sich in deutscher Sprache besonders glücklich ausnehmen.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
3737,"„Was man Idee nennt: das, was immer zur Erscheinung kommt und daher als Gesetz aller Erscheinungen uns entgegentritt.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3738,"„Man sieht aus allem, der Mensch ist zum Glauben und nicht zum Schauen gemacht.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3739,"„Ich weiß, du bist mein Freund, wenn du mich kennst: Und eines solchen Freunds bedurft ich lange.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3740,"„Der saubern Herren Pfuscherei / Ist, merk ich, schon bei Euch Maxime.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3741,"„Wohl dem, der seiner Väter gern gedenkt.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3742,"„Man weicht der Welt nicht sicherer aus als durch die Kunst, und man verknüpft sich nicht sicherer mit ihr als durch die Kunst.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3743,"„Man kann die Nützlichkeit einer Idee anerkennen und doch nicht recht verstehen, sie vollkommen zu nutzen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3744,"„Es ist besser, daß Ungerechtigkeiten geschehen, als daß sie auf eine ungerechte Weise gehoben werden.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3745,"„Nicht alles ist an Eins gebunden; Seid nur nicht mit euch selbst im Streit! Mit Liebe endigt man, was man erfunden; Was man gelernt, mit Sicherheit.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3746,"„Ein stiller Geist ist jahrelang geschäftig, die Zeit nur macht die feine Gärung kräftig.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3747,„Ein Weib soll ihre Weiblichkeit nicht ausziehen wollen.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
3748,"„Das ist das Wesen der Dilettanten, daß sie die Schwierigkeiten nicht kennen, die in einer Sache liegen, und daß sie immer etwas unternehmen wollen, wozu sie keine Kraft haben.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3749,"„Mai Leichte Silberwolken schweben durch die erst erwärmten Lüfte. Mild, von Schimmer sanft umgeben blickt die Sonne durch die Düfte.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3750,"„Es ließe sich alles trefflich schlichten, Könnte man die Sachen zweimal verrichten.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3751,"„Man soll seinen Weg nur ruhig fortgehen, die Tage bringen das Beste wie das Schlimmste.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3752,"„Von Jugend auf war meine Freude, mit bildenden Künstlern umzugehen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3753,„Die Unsterblichkeit ist nicht jedermanns Sache.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
3754,"„Jedes Ding, jede Beschäftigung verlangt eine eigene Form, eine Formel, die, das Unwesentliche ausschließend, den Hauptbegriff scharf umgrenzt. Viele empfänden das Richtige, möchten es gern darstellen, könnten aber nicht zur passenden Form gelangen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3755,"„O Welt, vor deinem häßlichen Schlund wird guter Wille selbst zunichte. Scheint das Licht auf schwarzen Grund, so sieht man nichts mehr von dem Lichte.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3756,"„Ich fügte hinzu, daß zwar der Verstand der Männer sich nach Haushälterinnen umsehe, daß aber ihr Herz und ihre Einbildungskraft sich nach anderen Eigenschaften sehne.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3757,"„Einen gerüsteten, auf die Defensive berechneten Zustand kann kein Staat aushalten.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3758,"„Dass die Weiber, die in der Jugend Charakter haben, wenn die Liebhaber sich verlieren, Schälke werden, an Beispielen nachgewiesen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3759,"„Die Erziehungsmaxime aufgestellt, dass alles der Jugend auf eine leichte, lustige und bequeme Art beigebracht werden müsse, woraus denn aber auch wieder andere Übel und Nachteile entsprungen sind.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3760,"„Es ist erbärmlich anzusehen, wie die Menschen nach Wundern schnappen, um nur in ihrem Unsinn und Albernheiten beharren zu dürfen und sich gegen die Obermacht des Menschenverstandes und der Vernunft wehren zu können.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3761,"„Du lieber Gott! was so ein Mann/ Nicht alles, alles denken kann!/ Beschämt nur steh' ich vor ihm da/ Und sag' zu allen Sachen ja./ Bin doch ein arm unwissend Kind,/ Begreife nicht, was er an mir find't.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3762,"„Der Appell an die Nachwelt entspringt aus dem reinen lebendigen Gefühl, daß es ein Unvergängliches gebe und, wenn auch nicht gleich anerkannt, doch zuletzt aus der Minorität sich der Majorität werde zu freuen haben.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3763,"„So wie in der Musik das richtige, genaue und reine Treffen jedes einzelnen Tones der Grund alles weiteren künstlerischen Vortrages ist, so ist auch in der Schauspielkunst der Grund aller höheren Rezitation und Deklamation die reine und vollständige Aussprache jedes einzelnen Worts.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3764,"„Man geht nie weiter, als wenn man nicht mehr weiß, wohin man geht.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3765,„Der echte Schüler lernt aus dem Bekannten das Unbekannte entwickeln und nähert sich dem Meister.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
3766,„Das einfach Schöne soll der Kenner schätzen; Verziertes aber spricht der Menge zu.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
3767,"„Wie sich Verdienst und Glück verketten, Das fällt den Toren niemals ein; Wenn sie den Stein der Weisen hätten, Der Weise mangelte dem Stein.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3768,"„Hüten aber soll man sich, die Grenzen seiner Ausbildung zu weit zu stecken. Die Naturforscher werden am ersten dazu verführt, weil zur Betrachtung der Natur wirklich eine sehr harmonische allgemeine Ausbildung erfordert wird.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3769,"„Wollte, Gott hätte mich zum Gärtner oder zum Laboranten gemacht! Ich könnte glücklich sein.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3770,"„Ein Schauspiel für Götter Zwei Liebende zu sehn! Das schönste Frühlingswetter Ist nicht so warm, so schön.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3771,"„Wer tätig sein will und muss, hat nur das Gehörige des Augenblicks zu bedenken, und so kommt er ohne Weitläufigkeit durch. Das ist der Vorteil der Frauen, wenn sie ihn verstehen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
3772,"„Denn meist versprechen sie* mehr, als sie halten, und es scheint, als wenn die Natur unter anderen schelmischen Streichen, die sie uns spielt, auch hier sich ganz besonders vorgesetzt, uns zum besten zu haben.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
